published,score,themes,source,title,link,description,feed
2026-09-17T08:48:44+00:00,7,"['market selling', 'India market']",Inshorts,"Sensex falls 350 points from high, Nifty holds near 23,200 | Tap to know more | Inshorts - Inshorts",https://news.google.com/rss/articles/CBMiowFBVV95cUxNUFZfSFFGb3VRYW0tc1ZTRk8yTl8tbkVENW1WWGdqZS13anRSN0JCWUpXclZ5NXZocGJXN3BTdnppdHByLVN0V241TzVyTG50ZHQ3Y1k2VURWUGcyMDF1VUxadUpVQ1pkdWgwLWtfRGE0SC1lRTJvZzVDTmpYandiQW1aWXdEdkFFU1JmWVBxYkRwenRwb1J2YVhZMTJXdFlvS0Uw0gGoAUFVX3lxTE8xM1NOVlk3eHhuVEMwaV9uZEl6czg3UXFMWWJQanptN0ZNSXRkWm9zQkw2LVRmVFRoQTlvclh1Yk92bjdaN2pmMS1iMENZaEZvVVZPMlVBWXh2Y2s0LVJaaXhWQVJBbVBSSFBqc0JhcjdFOThOMWF6RHI3MUNnMmRuRFhWckFiTkJ0eG1yWWc3X1RTb2Y3MWdxOGFJOU5ZU1BQam9XMWFycw?oc=5,"Sensex falls 350 points from high, Nifty holds near 23,200 | Tap to know more | Inshorts Inshorts","""(Nifty OR Sensex OR ""Indian shares"" OR midcap OR smallcap) (falls OR selloff OR correction OR ""risk off"") when:1d"" - Google News"
2026-09-17T08:35:31+00:00,7,"['market selling', 'India market']",IndiaIPO,"Closing Bell: Market snaps 2-day fall; Sensex up 333 pts, Nifty above 23,200 - IndiaIPO",https://news.google.com/rss/articles/CBMirAFBVV95cUxQemRHS1ZRZG9paGd5NXVBUnVUS3phMkUzSzBXYWJFbEdCRGcyQkIxQlhkVkJITVVzbzhEdDNqZV8yY19UQ0dKdFY5RzcweXNuc3ZKaDFTZ1hEQ0Nud0pzZUlGV29VQV9pSUNtTFp3NEk2bmpBZDV1R0hLbDhQNEJrS2tGVzFzSlY2SEl6TVdOM1JsWEoxc3JNU01Rb290ZjEzekRMSVRxRFNzSTUx?oc=5,"Closing Bell: Market snaps 2-day fall; Sensex up 333 pts, Nifty above 23,200 IndiaIPO","""(Nifty OR Sensex OR ""Indian shares"" OR midcap OR smallcap) (falls OR selloff OR correction OR ""risk off"") when:1d"" - Google News"
2026-09-17T05:45:48+00:00,7,"['market selling', 'India market']",Moneycontrol.com,"Sensex falls 350 pts from day's high, Nifty below 23,250: Key factors behind market decline - Moneycontrol.com",https://news.google.com/rss/articles/CBMi6AFBVV95cUxQdThRdkxNRmEzcENTanpnWUpFcXZ5dmhUUFY1Ti1CRWw2Qzd4SGpnNnJlOVVZRl9YdU1PTlcxbkZ1U3pEUl90cTRxZHJQVU1DYU02V2lMWlh6TDA2dkc2NG1UckJ0dkhmS01GN005SktwY05XZVFOUW1VUmxpUDdxbzBJei16RUU1eGhJbXJGRHdyZ1oxX3VPT2lGNkhtVzFTSWxmdC14aFh6MHpjRW1DazBndkRCS3VPcWFIeFJZa1FISmJlN1F1ZjRaOTQybFkwNV9GU0RyX21od3IxMUYwM21YenZJcUpf0gHuAUFVX3lxTE1SazcxWTF4NHBYQ3NjUk5TMGFTN1QtU1BTRmFfU25EY3l2N1RaNmJoWVJUR1pZT1oyTDlyZWxzM295VTBybGhMRW9LY3hYNlQzUG0wQUtWRHdlZWpBVWM1WkM2cGZHLU14QkFUTm1PSzlkd09iYkdkQlp6TFdhc1JMWjBGRGQyWlhPQXBLWW56NXk3SHk0QlpBeG5XUlkxQ19WdmpkemdCc0YzOVhmZWFVVzlNOGUwa3pwUTBndWdkZUdlUXJYMVZWckl3REZzeUhrdU5WTS0zYzhIU0ZIS19YUE1TOHFvYlowaFBna1E?oc=5,"Sensex falls 350 pts from day's high, Nifty below 23,250: Key factors behind market decline Moneycontrol.com","""(Nifty OR Sensex OR ""Indian shares"" OR midcap OR smallcap) (falls OR selloff OR correction OR ""risk off"") when:1d"" - Google News"
2026-09-17T05:07:27+00:00,7,"['market selling', 'India market']",HDFC Sky,India VIX Falls 4.71% to 12.55 as Nifty Opens Flat - HDFC Sky,https://news.google.com/rss/articles/CBMi0wFBVV95cUxOdERUWTdoUUJ3d3JGbUpCXzUycW5RM0VGNlJOa3Q0c0w5dlhlZUxfdThUaEF1R0U2ZEhuU1hsVlNRaFNFVjY2WV9ncDVxc0E4aEZEOXV2RDU4TGlPMjV5NjVCNzBxZFVrcm9idjZLcGNaeWJhblotelp0QTdLbjltZXIxYmhRUGFJRlEtSmhZVy1FNXF1bXNrR1o5dHVlMzJQZXhSSHc2REVyS1p2UmE1Qm8yMGJHcUo3R3NoYTY3aXRzY2VZSUFWczFVVWIyTFd4MXFB?oc=5,India VIX Falls 4.71% to 12.55 as Nifty Opens Flat HDFC Sky,"""(Nifty OR Sensex OR ""Indian shares"" OR midcap OR smallcap) (falls OR selloff OR correction OR ""risk off"") when:1d"" - Google News"
2026-09-17T00:05:01+00:00,7,"['market selling', 'India market']",Business Today,Nifty Midcap 150 falls over 20% once every 4.2 years: Abakkus study - Business Today,https://news.google.com/rss/articles/CBMiywFBVV95cUxNNjI4NW1sazJQVlNZd1U5OUhvSlFyWm90N3l0X3hqZmZKazVtSUYxbFBYSy1xQ0VwTUFMMzliaTU2UXFzbVktUXZDTzlwdmJ1YVV1TzcyRnlTVTZsN0FDV3Etb0VFRWl3ZXlscVZ5ZFk3VC05T3lzc2hXWlhqd1JFNElHYkV5OVdoWjcyWUx0SzRxZ0h6bWFaT09Hd3JBb2tlUkZvLWxVMjhYRTQtVnE3dEo5eWRNOWJ1dkphRXVhaTJURGtQV2w3bjFVMA?oc=5,Nifty Midcap 150 falls over 20% once every 4.2 years: Abakkus study Business Today,"""(Nifty OR Sensex OR ""Indian shares"" OR midcap OR smallcap) (falls OR selloff OR correction OR ""risk off"") when:1d"" - Google News"
2026-09-16T23:59:36+00:00,7,"['AI / tech risk', 'market selling']",Stocktwits,"Broadcom-Linked AI Selloff Hits Samsung, SK Hynix Stocks In Korea: DRAM Eyes Second Day In Red - Stocktwits",https://news.google.com/rss/articles/CBMi7AFBVV95cUxPZGdWamN1aDBNUzI2dGpKbWlLTW5pcy1mSWJwUlc1OWNJeG5hZzJOT2RuNWRfN0dYNTZGMkxsVVdiaWlPMW51R0wtNUh1SHRkVGk4RUNSV19nc0tPb0VGd2NpYm9IWDNEc2RmaVlzSjYxOFkwdXFoQTRLVnhuQVVxR3czaFlhUTIxT2NWaklDRE1NZzlJSTY5WDRRcHM2RXRta296X1gzckhMMXlVMWRYTmxnazFnYjYyV1NqcGIycEtfay1UQVZDODdhWnhXeExWOWVEMDQtcExYWjZMRDFleG14UWk3TERFY2NiTg?oc=5,"Broadcom-Linked AI Selloff Hits Samsung, SK Hynix Stocks In Korea: DRAM Eyes Second Day In Red Stocktwits","""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-09-16T19:56:40+00:00,7,"['AI / tech risk', 'market selling']",Stocktwits,"S&P 500, Nasdaq, Dow Drop As Broader Tech And AI Selloff Continues — SPCX, BLZE, WMT, WEN, MU In Focus - Stocktwits",https://news.google.com/rss/articles/CBMizAFBVV95cUxQcEVBX1FjWFJmM2QyRHdtOTlXaTZXbF95ZEE3b2ZpVXJQMS1ZNWVHRlAzSTdaX2k2NXluM18xbEF6R1VuVWdkRFRqNmZtX3ZySjNuZnZ5NnlYUmNqeWlEa1p4TkZxenlPM01memVyUWZuNnBadFBfd2daNkV3WWhHZ3JPV01hMjJOZlhCWEFoZTJSWFI1VHE1N3BZSDNqQVktaHIwMUUxb0FkaWVtOXQwUTdneDBSc0RjVGFISjg1eVFMYzY5a3ljNFFkWE4?oc=5,"S&P 500, Nasdaq, Dow Drop As Broader Tech And AI Selloff Continues — SPCX, BLZE, WMT, WEN, MU In Focus Stocktwits","""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-09-16T18:05:01+00:00,7,"['AI / tech risk', 'market selling']",The Business Standard,Global AI stocks fall as industry chiefs call for slowing development - The Business Standard,https://news.google.com/rss/articles/CBMiogFBVV95cUxPZjBGNWdhQzJPaTNSUnllcHBGTFA1NzlRSDdiY2ZqbVdJSENXNVdHMUNqRmF0cHhJMjFPVzdEWlhmWkdnV0ZCVzlCelpMa0cxd2FxMTlzTWhyTEU4VjlldkZPRFNnY2N2dEFzSGVnMVJPQmN6YnRxVmVrTTNWN3dQSEp6Y25CNUJQWU1BbS1sTHNaN0pVeEtnMmZ4YVpXNzZKT0E?oc=5,Global AI stocks fall as industry chiefs call for slowing development The Business Standard,"""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-09-16T15:53:04+00:00,7,"['AI / tech risk', 'market selling']",Benzinga,Super Micro Rebounds 3% After This Week's AI Infrastructure Selloff - Benzinga,https://news.google.com/rss/articles/CBMiugFBVV95cUxNQlhDUHRyMm0tS2ZId1pDUGVaTGhUZUNvMW5CTVFRd3dMSnh1OGVMcFV4VG5YZzU3dlhOaS10UlZWREc4NTYtaW9UNzdLNVZ6RC0xcWh2S1NWMWhNNXM4SnJaRU83QmdiekZvSlNzR21FZGtkRHg3R1FWLUljWVo5cGkwTHFuQTlaZTMwTVU5WVlreGk0TVlzMTdYQ3RKcUdZZVJPRFcwdUZNcTJrU1hSVGQ3NlVlTUw3d3c?oc=5,Super Micro Rebounds 3% After This Week's AI Infrastructure Selloff Benzinga,"""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-09-16T15:02:21+00:00,7,"['market selling', 'India market']",Goodreturns,"Stock Market Crash: Sensex Sinks 950 Pts, Nifty Falls Over 265 Pts | Why Stock Market Is Down Today? - Goodreturns",https://news.google.com/rss/articles/CBMi1wFBVV95cUxQRmFBckJVVWt1UVVHT25qaENybTU0UDFGRFU1cnpaYUhnMWR5T3ZDRERydk5tcWtHeDFXMFpOTVRkZHctOF9VUzlWejRTa2V1Sm5GWHdFcUVQVTBNNjYwTW5sdzNLQXZtb1dPSUpvcmtjVEoxMkhTNVFNcVBjOFgxU1FQc2EwbGo3MXVmdU9fLVY0QzN5V091cVhsd0xyOFVyRnVWYk0wcWtrRDFOa29neGVlY2VJd0lZM2g5cjJKV2FGa0Jhd3hzX3RDWlgxNDJHSlZUY0lVVQ?oc=5,"Stock Market Crash: Sensex Sinks 950 Pts, Nifty Falls Over 265 Pts | Why Stock Market Is Down Today? Goodreturns","""(Nifty OR Sensex OR ""Indian shares"" OR midcap OR smallcap) (falls OR selloff OR correction OR ""risk off"") when:1d"" - Google News"
2026-09-16T13:07:53+00:00,7,"['AI / tech risk', 'market selling']",ad-hoc-news.de,Schneider Electric stock stabilizes after sharp AI infrastructure selloff - ad-hoc-news.de,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPTGtBZ1lxeXhRZGdtaE1fbnJteFJwR1lkRk96V0s4Q1lvZDNlV1U5V29oU184ZTViOFlnUXlIMFA0R0VzSzhMT0RKUHBKTHotSlhsSDBvT1hvamZ5emxaUWduR2szTHVEcHFMRUxxY2cxeWlGeS1nY3l6Mk9XTXVxMHdQWEhKb3JST3VnNDhxUlpXLTQxVXN5LW05MVZJQUlOQXBsenFETXl6RXdpQ1F4MnQ3Sk9tZ1UtZmpSTzVGOUZnZFBOY2NydnpYUHI1Ri1fUEE?oc=5,Schneider Electric stock stabilizes after sharp AI infrastructure selloff ad-hoc-news.de,"""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-09-16T13:03:00+00:00,7,"['AI / tech risk', 'market selling']",TradingView,"Correction: Omnitell Tech wins AI software contract with major South African government entity, value SEK 15 million - TradingView",https://news.google.com/rss/articles/CBMijAJBVV95cUxQdS1PVTdLN0FGaktURlI2MGo5cVZhaXZXdVUwUnhsU0J2LW1lcllOYkt2QTd2QTlGZXViTWQwVVpZZlpHdVBtVXZtYTdWdTM0N2QtSlNOZTBRaEozOEE1NFozaGNZTFg3S1g3eVNDSkpNdDdCU0JVN1pyRkEwcEttdEJvMHRlbWw3Y1VqREZwbVBUSUhLQy1pcWxfYVhHRjZpaXZDTnZmU3lLYmttYU5MTXhRUVBucVltejV6TFNyTWJOaEtPTWgwZ3RQVlhfTW82dUFRZFc0RzBOdzFjb1RFRlZVejY5XzI5NHl3VnVjMVN0WFM1d2NEYmhuRnRycnZEWmRta3pXRXZQSHQ5?oc=5,"Correction: Omnitell Tech wins AI software contract with major South African government entity, value SEK 15 million TradingView","""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-09-16T13:01:22+00:00,7,"['market selling', 'India market']",Goodreturns,Indian Stock Market Falls Today As Elections Cheer Fade: Why Sensex Fell 620 Pts & Nifty Sank 197 Pts Today? - Goodreturns,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQSEdiSGFqdzRTVWY4bDdEenB6LTJiTjYwNS1RZzVBN2VPdDRyWlFaOGlWdTE5NzJxMm5QNElWbV9Gc0dObGtudGh0alcyNjBYdEtaTThBNjFjT0VRTFFfOXVERjJ1bzVESmp1bzlwT2FpdXFkMzlWQXVCNXFMVHpNdkZEc2QyLWtiNkUyZVNBN2RMU2otemVmc1NHSEx4cUdONjNOb0Eyd3dPRTFxUmxISV9UNUNwUDZOaTFuUEo1NmRmcG1RaG1EeDRRRkh1bjgxWGc0Y1dvdXRtblE?oc=5,Indian Stock Market Falls Today As Elections Cheer Fade: Why Sensex Fell 620 Pts & Nifty Sank 197 Pts Today? Goodreturns,"""(Nifty OR Sensex OR ""Indian shares"" OR midcap OR smallcap) (falls OR selloff OR correction OR ""risk off"") when:1d"" - Google News"
2026-09-16T12:32:36+00:00,7,"['market selling', 'India market']",TradingView,"Sensex, Nifty Rebound After 2-day Fall; Nifty Reclaims 23,200 - TradingView",https://news.google.com/rss/articles/CBMitwFBVV95cUxPYnNkUF9tOExybDV3bFBkLUh3TFVEcnAySnozZl9VLTRpbi1DQmM2d0c0ZlUxZWEyWkEzQWRKMlpMN19rV3cwYUkyVzVac0NtTGMxVk9ieHNuZFljX1hxNVVXQjVNbU1lZnFFcU56Wk5sbEl4R2lWd1BKaTEtbmM3YzR4RGNHYTh2WjgyMW55OUxJZHNqTks0R2N6VVg0dnZDYS1CdUs3OUVBMXN1elFQZTAtRmhZWWM?oc=5,"Sensex, Nifty Rebound After 2-day Fall; Nifty Reclaims 23,200 TradingView","""(""broader market"" OR midcap OR smallcap) (selling OR correction OR fall OR volatility) India when:1d"" - Google News"
