published,score,themes,source,title,link,description,feed
2026-08-06T14:20:00+00:00,8,"['AI / tech risk', 'market selling', 'macro / flows']",Investor's Business Daily,"Software Stocks Fall As Datadog, HubSpot Earnings Raise Questions Over AI Pricing - Investor's Business Daily",https://news.google.com/rss/articles/CBMiwAFBVV95cUxNdkJJQnhZSXVmVTVqbDQ1QmlPdFNVUmc4T2g4NWZFWFJlOTR1SVdqZy00TDZGaWFtUVc3eTFWZVRaUnJLc29saFFsSk1Ucnk0REMwQUxta0psM21BbDUzdDIzZHctelZoNy1UbnNaakVNSS1pQXhDajBRR2p6b3ZOdTBsdDlBSUMtU1RkUlJDWW9yNXhlT1U4Q2N0S0p1YXNITzdfZmNWX19sbldnc3M5N3loT0s1QW9ueWhiaGoyR1o?oc=5,"Software Stocks Fall As Datadog, HubSpot Earnings Raise Questions Over AI Pricing Investor's Business Daily","""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-08-06T13:19:00+00:00,8,"['AI / tech risk', 'market selling', 'macro / flows']",timothysykes.com,INTC Stock Slides As Chip Selloff And Tariff Risks Rattle Traders - timothysykes.com,https://news.google.com/rss/articles/CBMifkFVX3lxTE8tb2ZrMC01RmFDYVg4SlVnOXBEcDQzSWhDSHBIU0FSclFiZl9jcTI5UDV3WkhUUVNjaGJNZmRzWDZsMmpFQXpfX3cxLWt2T1hobDE0WVZoVEVtdDBDeXExY0tUdk9Cd2RwbS05MWNJaFBubjNKNmZyNkJ1czJCZw?oc=5,INTC Stock Slides As Chip Selloff And Tariff Risks Rattle Traders timothysykes.com,"""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-08-06T11:20:59+00:00,8,"['AI / tech risk', 'market selling', 'macro / flows']",tekedia.com,"SpaceX Earnings Surprise, Nvidia Partnership, AMD Selloff, and Cloudflare’s Stablecoin Wallet Signal a Shifting Tech Landscape - tekedia.com",https://news.google.com/rss/articles/CBMi4AFBVV95cUxPcmVhemxKdS0wUUNGQTRfU04xZHZVN3lyY3FjNlFNWEtjei1LdmRscGdoNV9RT2h0ckFUYlA3ZkljN05Yc3VLMkx2NUwxSDlBS1hiOWhRYUtZUHdWZ2dJM2JTVi0zdlkxZ05nd0l0M3pzeFNWZlR3NXg5cG1tSDhTNlFQZ1lFUFF6MlFKeHRuUjdpNE5udHgxRFpsWVZiLTViV0IwQy1oQ2tKN2tscV8zWkxVbGdTUXctU3NmZlFfeF9qM3NhWWJ4N1o5eHBERV9TMTFJSWoxdlhsRFdOenZyWA?oc=5,"SpaceX Earnings Surprise, Nvidia Partnership, AMD Selloff, and Cloudflare’s Stablecoin Wallet Signal a Shifting Tech Landscape tekedia.com","""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-08-06T11:07:55+00:00,8,"['AI / tech risk', 'market selling']",BBN Times,Nikkei 225: Tech Sell-Off Drags Benchmark Lower as Chip Stocks Plunge and AI Optimism Fades - BBN Times,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNbkFnc3p5Wm1iQ0FQaXduUHhsUlVvU2lPMWZnSWZpTER1MVljOW9DMnVTNmtyWmVyZkh0Q0w3T3VWeHEtYWFTZ3RSdUJVLWVMRkd5VXpkS2NpaWd1TjhNNEFJakZFQ29UMEdEbjQ0UDFXTnRDODc2clBwaXZibGI5SnRkYklrZTd1NzhZWE05Q0hWU192QnBoc2ZYQ2dUZWN0MU1rM1VjblpTSDk5ME5VQVFLN0M1SEZrem43eTNPQ3hLeVU?oc=5,Nikkei 225: Tech Sell-Off Drags Benchmark Lower as Chip Stocks Plunge and AI Optimism Fades BBN Times,"""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-08-06T11:04:37+00:00,8,"['AI / tech risk', 'market selling']",simplywall.st,AI Infrastructure Stocks Trading at Rich Multiples After the Semiconductor Selloff - simplywall.st,https://news.google.com/rss/articles/CBMizgFBVV95cUxQcm1YaVA1dk5ObDhaMDNpLXNiZVg3SDltQkhXeEFKdElXTEV4OHRTRmJJdm1SVlNlQldVb0t2V1JKYTd0S2dtT1U1QjhMM2ZVZFR0VFVQUnJFNk5lNXFFX1F0U09wTGZLa1p5b1JVV3g3VGhCQmtCYjFtbW4tSzZvN1FkeEVwMFVPLVNUb0lRR0ZOblBWMEFkMG1LQnZDaXF6SVNYNmhYNi1CMGJnYTJ4Wkl3QjlXMVE3dnF0QjBKQXZtaUV5ZkxGekNhcW5oZ9IB0wFBVV95cUxPTG9jZUZqclJndlg5bjlKWVNnUDN5RlF3Vjg5WTQwTHd2a2ZZNU9RZGJQSlNLMmFoLWJLZFExMFNHLWg2TE52NGNwWE9tQVVYZlgzY0xzOHk0Qkc3NXpFX0s2MVhybWNKM1VscDJHX1NPbkZlOGNkV1NTZGpnYlJvWmNnTEFVTGlvOVY2ekVLTXRvVXBRWlpkTTFCRVJiOERoc2xNMzBCUURsZ2R6U3FSSEk4Ni01NEtiNXpObm8xY0c0RVBLaUdEeXg3UDV6YmRXcTVr?oc=5,AI Infrastructure Stocks Trading at Rich Multiples After the Semiconductor Selloff simplywall.st,"""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-08-06T10:58:51+00:00,8,"['AI / tech risk', 'market selling']",Investing.com,Nvidia’s Huang calls chip sell-off a buying opportunity - Investing.com,https://news.google.com/rss/articles/CBMirwFBVV95cUxPVGc3eExaam9UT0MxbWtBdlRTR0NXeGxMQTZyU2pVME1fOTd6U2tqeFFDbHg1RW1md0ZJQXFYbWd1UlI4WnBOZ1J2aXJKU1hUYzJJMU5aNzBmVmJ3dFdxbkUxUmFEZllMVkNQcFl3VzllenVfSXFjeTNXNjZJN1BIbVpxNEtpVmpRcnNvWUJuZWpjN19WTF9fWlNqeVRBYlJhTTRhODVKeVhhMDVrNUMw?oc=5,Nvidia’s Huang calls chip sell-off a buying opportunity Investing.com,"""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-08-06T10:39:38+00:00,8,"['AI / tech risk', 'market selling', 'macro / flows']",Yahoo Finance,AI momentum stocks retreat as earnings season sparks technology selloff - Yahoo Finance,https://news.google.com/rss/articles/CBMiogFBVV95cUxOYWtmNnUxZWRNUXBUWFMzZjJsQVV1c0xQb3lEelFLUXhtOERWWlZQOFNSZEk2ekRHcDVheWx2Qld2SUhZVEEzSFZYMk04NkVuQ3pPSnplSHhRd3ozMXdlOGI4RDc1ZXJySm9BcW9WNW9zdmk5QTNZU0Vic0pPeEdSdWdEa1hyTkNYN2NZRXBJdEU0emdDLXNzdDJDT1R6bjU3OFE?oc=5,AI momentum stocks retreat as earnings season sparks technology selloff Yahoo Finance,"""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-08-06T09:30:00+00:00,8,"['AI / tech risk', 'market selling']",FXEmpire,Nasdaq 100: SpaceX Lockup Tests AI Trade After Asia Tech Selloff - FXEmpire,https://news.google.com/rss/articles/CBMitAFBVV95cUxNQ1gtYWRCUlBoWWdvanlRR1lDTUt2ZXBfd0Z1Q1RVczQ5YVU2ODdUcE9rS0RiMVR2cnppM1pkc0piNjE5bi1VU3p1cjZnLWhjZVc1M3hMVkJxN0ROLVNZckN6MVh3dmFMRE12SGxlOE1rNjV3akgzWnJkeklqVTc3c2pETDc0cng4bG5ZM0dVQWQyV1V2b0w5QmJmM1ROMEJmUTg5bzh2Vjh3MHRWVnZnT0VqVFE?oc=5,Nasdaq 100: SpaceX Lockup Tests AI Trade After Asia Tech Selloff FXEmpire,"""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-08-06T08:35:36+00:00,8,"['AI / tech risk', 'market selling', 'macro / flows']",Moomoo,Japanese Stocks Fall as Investors Turn Cautious on AI Spending; Oil Steady on US-Iran Deal Hopes - Moomoo,https://news.google.com/rss/articles/CBMipwFBVV95cUxOcjlMTVBuY1Rfcm43R1BBR1gzcVJQT3Bid0U3cGp4cXFEWDBxSGpwazVhSjJYQ2NadWRYeGpwc1ZHRFgxM0FKX05OcEpQMlRybmpyMTlpNW9UOEVzaGo1WFFreExMUmJ3NUlFQW9PZDU3aTBaOXVPbGlKd0ZxWnZfcWNRT3A2WEFZR1B0am8zLUFxWFJES3lLX3hDdVhHbEo1OExnVGw0WQ?oc=5,Japanese Stocks Fall as Investors Turn Cautious on AI Spending; Oil Steady on US-Iran Deal Hopes Moomoo,"""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-08-06T08:07:22+00:00,8,"['AI / tech risk', 'market selling', 'macro / flows']",marketscreener.com,Japanese Stocks Fall as Investors Turn Cautious on AI Spending; Oil Steady on US-Iran Deal Hopes - marketscreener.com,https://news.google.com/rss/articles/CBMi4gFBVV95cUxNdGM1TjJINS1TR25PYnpZWlhFN1JNTXp5dHRtWHlaN3FDQzBmeFNwV29Vc0lUQnJrNVZkRmlzOXdvYjZ3clJxQVhpcTlvZW9sdzVFdHNNWEItN1ktR3dqMUJnTFBrNlVwNWdVU25hSUE5eVBhTUJzZlFEWU1tQjdhZWxqbEtvSWFQRklnNWUwSUprZzRPODJHTGdoNm5IS3pnc0NmY1ExT1lKSnA1N3BMVDlTaXg3eTh1ekoxZEVqYkNUWUNCVjJUVTFvZjNYSU5NbXBNRWlmSFhucTFueFFIOFhR?oc=5,Japanese Stocks Fall as Investors Turn Cautious on AI Spending; Oil Steady on US-Iran Deal Hopes marketscreener.com,"""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-08-07T07:37:23+00:00,7,"['market selling', 'India market']",Upstox,"SENSEX falls over 400 pts, NIFTY below 24,590 in noon deals; Britannia, Siemens Energy, LIC among buzzing stocks - Upstox",https://news.google.com/rss/articles/CBMi9gFBVV95cUxOVENzZGcwUHJUYjhaaEFKSzVZQWR2XzN1c1JBSWx4Rk1Lc0hVRGxGc2daamtpdWhYREMtcENNMkJEdnlBQ2JjekQ1UjY2RThnSDRLMXdfN3F4YXY0dnZBUmZVTXU2eVJBbVh4dE9DbUJYNC14N08tZV9WSDFQb3cyNVJyOXlyS3A3cEFmbWFSWjNTVVlZZ1NmSXFiQl9qeUYyTlowUEJ4QkEyU1V6eTRZai1pMUZGUmtJTTdXXzFjS1FNNU11TkZTcVZzLVZIa2pVaTIyV2J6SF9seGdwaUk1SzNVRi1ueURXV1M0NHBIUG81d1FWekE?oc=5,"SENSEX falls over 400 pts, NIFTY below 24,590 in noon deals; Britannia, Siemens Energy, LIC among buzzing stocks Upstox","""(Nifty OR Sensex OR ""Indian shares"" OR midcap OR smallcap) (falls OR selloff OR correction OR ""risk off"") when:1d"" - Google News"
2026-08-07T05:42:21+00:00,7,"['market selling', 'India market']",The Sunday Guardian,Stock Market Today: Sensex Falls Over 200 Points; Nifty Opens Lower in Volatile Trade on Middle East Concerns; What Investors Should Know - The Sunday Guardian,https://news.google.com/rss/articles/CBMijwJBVV95cUxOOW9Na0lGNGNoNzV4RmQtYlptVFJ2UjRtYXZlWkJOa0Zac29WQjdkNXc3ZEdqblQ4aXRIb1pudTlBZjR6bVdra1l1M3RkRzM5X01fUml2RHdYc0lfSU5SRW40QUxiOWNUUEtadWZtc1l2eXFxc3g4cUt1cmtwNVpJMHY1OWNIUlpFQ3dvNWFnc0luWTFrMlhFNmVlcnBNU2JkdUVxYkFxSmZaa3c2S0NUa2QxLUxoLWlWLWVmQTBpTm1QaU90VUx2UlVxdEZzeGtfQ2F6a3F4enc3RDhfR2VVQWdiSlVYY2I1YnJMUXpETjF6enpIRnlOeHp5SUdpUU1hRkxmSEIzakIxd3BBUkVV?oc=5,Stock Market Today: Sensex Falls Over 200 Points; Nifty Opens Lower in Volatile Trade on Middle East Concerns; What Investors Should Know The Sunday Guardian,"""(Nifty OR Sensex OR ""Indian shares"" OR midcap OR smallcap) (falls OR selloff OR correction OR ""risk off"") when:1d"" - Google News"
2026-08-07T05:05:55+00:00,7,"['AI / tech risk', 'market selling']",Stockhouse,"AI Scaling and Agricultural Strength Meet an E-Commerce Correction: Bayer, Miivo, and Zalando - Stockhouse",https://news.google.com/rss/articles/CBMizgFBVV95cUxQUkM2LTEtbzZ6VVNLLW5VNnVWYUtoRm1lc3FrTHdGMmdUOVl0ajRNQmFoNUoxRUZIT2hpLTNuVDBvZktjYTV0R3o5TlU0cnFJZlJCekExOFYtS1BhbU4tNmFEYUNFcThDMS1LMFRWak1qaVdwM0E3Yi14bEFpWFVkd2hRLS14MVFCaGtGTTZGQWYxRUxJT0hWT0JHSTAwSUhOU1JYd3VDZkd5MjVNQ0l5VlAtSW9odWxvS1hiNmVtcDhlenZRTlhwQ1FGaHpSZw?oc=5,"AI Scaling and Agricultural Strength Meet an E-Commerce Correction: Bayer, Miivo, and Zalando Stockhouse","""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-08-07T04:55:50+00:00,7,"['market selling', 'India market']",Free Press Journal,"Sensex Falls Over 500 Points, Nifty Slips 0.4% As NBFC Stocks Decline On RBIs Draft Lending Norms - Free Press Journal",https://news.google.com/rss/articles/CBMi1gFBVV95cUxOVGY0Nnc5eE5hd2lJemh6c2xtMXZFUy0wM05LaXJ2UEZlT1R3UmN0NVAtU0NNWnl3QkszYmFpMV9MemFlMmhCMnlqYnBKY194cGNHdi1BNjNkc21zTXZMeGZiMW1EaDJtVTNHV0s3WjFvdDF3V0lXeVl6ell2RHdwMlliODR1SG9aRVJlZ2xTOFBmSGY1LTRoLW1rRVczNGt3b05hbS1CMERfRTF2aldLdjN6ZFhMXzJUMjA2eXBuRmtuOXlac2JTN2hqdFdvMGptOVdyb1J30gHWAUFVX3lxTE5UZjQ2dzl4TmF3aUl6aHpzbG0xdkVTLTAzTktpcnZQRmVPVHdSY3Q1UC1TQ01aeXdCSzNiYWkxX0x6YWUyaEIyeWpicEpjX3hwY0d2LUE2M2RzbXNNdkx4ZmIxbURoMm1VM0dXSzdaMW90MXdXSVd5WXp6WXZEd3AyWWI4NHVIb1pFUmVnbFM4UGZIZjUtNGgtbWtFVzM0a3dvTmFtLUIwRF9FMXZqV0t2M3pkWExfMlQyMDZ5cG5Ga245eVpzYlM3aGp0V28wam05V3JvUnc?oc=5,"Sensex Falls Over 500 Points, Nifty Slips 0.4% As NBFC Stocks Decline On RBIs Draft Lending Norms Free Press Journal","""(Nifty OR Sensex OR ""Indian shares"" OR midcap OR smallcap) (falls OR selloff OR correction OR ""risk off"") when:1d"" - Google News"
