published,score,themes,source,title,link,description,feed
2026-08-14T06:42:33+00:00,7,"['market selling', 'India market']",Dainik Jagran MP CG,"Sensex Falls 300 Points, Nifty Down 80; Tata Motors PV Shares Drop 5% - Dainik Jagran MP CG",https://news.google.com/rss/articles/CBMisgFBVV95cUxPT0Q4dHZKZkFIdWNUWDdTdlpyd05vejdBX01KU2JvRGNGRGJuTW1lMU05Ti1XcEtzWVhJZDJNM2FkejZXTXF0Wm9oUjVNYm56NzRzYWx0bS1meUowX2I2MFpMZmI1TG9FaU96MmpzTEF3dWlkLVdPMnk1ZmwyZnRDT2JzX0RudDdvT0xpdnFnXzhFOXI5NVVFZG1OZ3lIZUhCc3BiYVJOV1JsNDRONlJCWkF3?oc=5,"Sensex Falls 300 Points, Nifty Down 80; Tata Motors PV Shares Drop 5% Dainik Jagran MP CG","""(Nifty OR Sensex OR ""Indian shares"" OR midcap OR smallcap) (falls OR selloff OR correction OR ""risk off"") when:1d"" - Google News"
2026-08-14T06:40:29+00:00,7,"['market selling', 'India market', 'macro / flows']",sundayguardianlive.com,"Sensex Today: Indian Stock Market Under Pressure: Sensex Falls Over 300 Points as Geopolitical Risks Rise, Crude Nears $87 and FIIs Sell - sundayguardianlive.com",https://news.google.com/rss/articles/CBMijAJBVV95cUxPc1pKelF3XzQ0X2ttdDh5QzhXMXNkOXJuSjRUUzJ0a0xVV1F4QUc2ZDZXdlFxR3lqZVNGRERQblI5azBiWXNybGhCemRZbENEOTE3Y09MOENEOWloSU1iM2o0Qm9RUUVxMDBUSmoxSmVERUJBX3JzYmVsMFI2ck9hQ1hrdWdOYzJ3VENIa2ZqRjBGRVhTLTV6ODd0YndLSEdEUnpCTVNjRy1ieDFhMVRKUDRqV2ttX2NxSkMteXRUb0VfMzFUMzdWYl8wXzY0WHRJYWZqQXhpMlBIVU5pUmM4a3NHZUVTSGFNV201dHVnUk9jWlhIR3U0YWU4c1l0Vm1YVlEzR2ZnNlplZ2h3?oc=5,"Sensex Today: Indian Stock Market Under Pressure: Sensex Falls Over 300 Points as Geopolitical Risks Rise, Crude Nears $87 and FIIs Sell sundayguardianlive.com","""(Nifty OR Sensex OR ""Indian shares"" OR midcap OR smallcap) (falls OR selloff OR correction OR ""risk off"") when:1d"" - Google News"
2026-08-14T05:26:18+00:00,7,"['market selling', 'India market']",sundayguardianlive.com,"Why Is Indian Stock Market Down Today? Sensex Falls 0.36%, Nifty Slips 0.24% Despite Strong Global Cues - sundayguardianlive.com",https://news.google.com/rss/articles/CBMi3gFBVV95cUxOaW5lVzJLRkdUOVJiQy0wSGNfR3loMHREb0xhUWlxbG9SVWhmVWVzMWd5cFVTbk1VS2RGRTlUNVhiRENYLVRzcjgwcWJhZjZsckNKR1VOcEt4RktrNUtNcUNaV3RJMTFQXzF3YVJBc3pFZE1JWnM4Zy1KSG13Q1RKeDZXR0ZsY19jVldhQjBnRC1QZXl1M253aE5uaWlaNmY2RnlkSEVYbzRpMU5Mc1FzQUs4aWZrUHpXSV9YNVZSTVIwR05pNF84QVF1SlV5NzFfXzVwYm9sdFVuVzNSTmfSAeMBQVVfeXFMUEJNejY2WE1NTHR4YXFjM3NIdVlBdnVSRGx6QXo2Q2czRWt3OGpPSnhwak1sYUVydlpodE5lSjQ5c3BKZEV1OGc1TGFRUkJ2NFVrQTl1NnJrc3NWdDRKTWRpeG9pQldxQ3ltdEg1bXp2YVFHWU16N2Z1NGtOTjd6amtDTHBGMGxKYi15YnhYcEJhRGpxNE5tWFZublF1U0cxaHhjc0FOVnVDOVR0SUh2WUxTR0F4eXRhOVlqUmVMbXlzRTE1SDBlNnBMWHJZSVgwc19JQmg5MGlPQWxzNmtSa3hSM1E?oc=5,"Why Is Indian Stock Market Down Today? Sensex Falls 0.36%, Nifty Slips 0.24% Despite Strong Global Cues sundayguardianlive.com","""(Nifty OR Sensex OR ""Indian shares"" OR midcap OR smallcap) (falls OR selloff OR correction OR ""risk off"") when:1d"" - Google News"
2026-08-14T05:16:07+00:00,7,"['market selling', 'India market']",ibtimes.co.in,"Sensex falls 332 points, Nifty slips 84 points in morning trade - ibtimes.co.in",https://news.google.com/rss/articles/CBMilwFBVV95cUxPZktsMGtOOVl6NWxLajhBUURsbnJvS3lYcFlzenlfbkdFZk1Jd3VpQUcxUnNWYXdJY2tnVl9TcXAxdlpraWw3ei1uTVN0aXphci05VlQyZ0syZE5pVWp6amROMlNiRUhMalFQVURfbHlkTU5BZTlvaXU1WEwzODRnZFJNTUtMRzJqSDhPcHR4YnRMdlc0Wmdv?oc=5,"Sensex falls 332 points, Nifty slips 84 points in morning trade ibtimes.co.in","""(Nifty OR Sensex OR ""Indian shares"" OR midcap OR smallcap) (falls OR selloff OR correction OR ""risk off"") when:1d"" - Google News"
2026-08-14T04:30:26+00:00,7,"['market selling', 'India market']",Asianet Newsable,"Indian markets open weak; Sensex falls 300 pts, Nifty sheds 75 pts - Asianet Newsable",https://news.google.com/rss/articles/CBMixAFBVV95cUxQZjFUMGJvZlU3MlE4SEdZdFpHcGJzYlk5dnp1MnZiaTk2SWtrWEFjNHR5TU4zaHJqTFZiOXNIblRsaWI0Tmt2OTFoanhRTlRPU01IWGRRVFZpdXpybVNWTFd3Yi15ZTVtTVV5aDFBMUhHODBLTHRPWUE4dzJTN0I4aV9UajRlUGRzZE4xcmRWN1htNWxheHVfbHlfaUZUOXRZYnFEbnpSNFRzT2pXRkJIX3p0c2lqajFxQ2RZXzBTalpCZUY20gHKAUFVX3lxTE04OXU3ZkhKbnQ3SGZoMUxpdzFSN2tjaVM0cWRwNklfQndIbG9yamVxU3VSRTZpaDkzT1lRbUpFMS1VaDhET1JuVkJYVXh1TkVhRUI0TGRtVWtGTjZXekdJOVNBUE1LSG00cEExYWQ2eW9JdWY1Y1gtNlNud0drTzFqcDdlNTAwUVdEZzg2VFJBbDJDeW9CNHRVb2VTbzhlN2hmcWlQRVV3MzR4MzFIQlZUcFB5YTRiMHdBUThDODJQR1FkT1AyS3RwWGc?oc=5,"Indian markets open weak; Sensex falls 300 pts, Nifty sheds 75 pts Asianet Newsable","""(Nifty OR Sensex OR ""Indian shares"" OR midcap OR smallcap) (falls OR selloff OR correction OR ""risk off"") when:1d"" - Google News"
2026-08-14T04:06:35+00:00,7,"['market selling', 'India market', 'macro / flows']",Dalal Street Investment Journal,Opening Bell: Nifty 50 Falls 71 Points as Oil Prices Steady After U.S. Naval Blockade Threat - Dalal Street Investment Journal,https://news.google.com/rss/articles/CBMi1AFBVV95cUxNZF8ycDZkVGkzQVlKZExHOHBZWWVLMTNmZ0JfcG1BcWhFQzNpMXdyNk9SZ2htYklFbmFJVDlCTHJ0ZjAwMnJyT3B2R1FacnN3azV1Mll2M3lvR0pRclR1cE5LSlN6OThTMlliTzRwRmZJVFJReHVNXzlBd1hvQzhSa3J4Z2swUHlTalhSaFJVS3hqOGZCS1FuejhneEN0ejBqYWRoc28yajhka0N0czZWUWdNX2F6UG5pZlozY0RpdGJIUFNHN1BlMVVOaE1XalBDT05HdA?oc=5,Opening Bell: Nifty 50 Falls 71 Points as Oil Prices Steady After U.S. Naval Blockade Threat Dalal Street Investment Journal,"""(Nifty OR Sensex OR ""Indian shares"" OR midcap OR smallcap) (falls OR selloff OR correction OR ""risk off"") when:1d"" - Google News"
2026-08-14T03:58:57+00:00,7,"['market selling', 'India market']",The Economic Times,"Sensex falls 300 points, Nifty below 24,350. Here’s why analysts see range-bound trade - The Economic Times",https://news.google.com/rss/articles/CBMiiAJBVV95cUxPcUVFelczekd3NXR1ZDVMS1UxclRUeXRPRmlFbEFTQl92d0RzSlliZU5jdkFCeVRwblh0WTcxOHl6X3V3V2FYcGNKak1JdU92OU5jcmFxZk1JNHV4MTZiclR1OUJKdXFnSXNNSVhGMEhSbDlGRjhncThHbFFzNlMtNkQzVU5pdUxtbm9DYXNtRkFRc1cxQlB0dW8tdWxiTm9JTWhmakxJbld4MWhtVk84RVZhc1hIMFBqZ1RBcXgybUEtcVlwWVdXXy1taE9BZlVlekJaU1VObmJOUXNiTk9zdXVHRW1yOHZNTF9ZMUpMekZRazNHaFQ2eVJQWUlvZ2pkNVNIaGFuLXDSAY4CQVVfeXFMTmlTLU1tTEg2eV9NOHV2bHdkTHpnV2tmclE3WUZuT1JQTl84cXNPeGFXSDdOYWxRUktzRHVCLWozeUhuZ2NVUVZ5QzJ6NnZPNUlRX3AtR3pqVlpGWk1idnItU01RSGdqMDA4eUJ4ZE1nSVNnYngxRDZKbUlkUHRtRm9lYWlCY1ZXZjUtclM4UmNsZkZFVFdTZHlVTk5WeDgtbklaZWZlTk9iX1V6QzdmZFkwZmhDcDJCelBTTjlPQ0RrNld6SE1idEtQNzVkdC1NZFpjRlV3Skh6LW1QbXR4RWRpRnNsZi1GQy1PVkY3V2wtbU94MnZkejZic1FlV2tVLXdoVXFpT3VUbWFZcGhn?oc=5,"Sensex falls 300 points, Nifty below 24,350. Here’s why analysts see range-bound trade The Economic Times","""(Nifty OR Sensex OR ""Indian shares"" OR midcap OR smallcap) (falls OR selloff OR correction OR ""risk off"") when:1d"" - Google News"
2026-08-13T21:41:16+00:00,7,"['market selling', 'India market']",Business Upturn,"Top losers among Nifty 50 stocks in midday trades today, March 10: Infosys drops 1.7%, TCS falls 1.0%, Bharti Airtel down 0.9% - Business Upturn",https://news.google.com/rss/articles/CBMi_AFBVV95cUxObUtfZ3hkb1JFQjlsU29venR0NS1YaGs1ZVVNU295RGpSRURGVVY2MzZsUm4wVEQzdlF2cERQdlhOLVhjbGRBeXAwMXZ0TnB1U2lWLUFaQ1NjaC1rdGpWei01dkNZNW5DOHNEbVBUOVhrWjI1cVdTNHlOZkRWUHE4MG9fQ1ZST2tlR0dLUEM0Q2hHUm5yZk9fTGxuTF85V1lJbXJva05zcFoxbFR6ZHVWZmRfZmJ1TXFJRUxJNkVPODFLaVdtdkJQVmdyOEhNQWpLT09ueUVhc055a0pNbkE1WWEyTXM0eWYzOW9ka1pRUmV3SlFNVWNfUUtmdk8?oc=5,"Top losers among Nifty 50 stocks in midday trades today, March 10: Infosys drops 1.7%, TCS falls 1.0%, Bharti Airtel down 0.9% Business Upturn","""(Nifty OR Sensex OR ""Indian shares"" OR midcap OR smallcap) (falls OR selloff OR correction OR ""risk off"") when:1d"" - Google News"
2026-08-13T21:23:00+00:00,7,"['AI / tech risk', 'market selling']",Quiver Quantitative,Semtech Falls as Chip-Sector Weakness Appears to Outweigh Recent Strong Results - Quiver Quantitative,https://news.google.com/rss/articles/CBMisgFBVV95cUxQeFljQ1ZTNzA5ZWliSFZBMVB0Ri1WTTV0aThCV2JzY1h2cUlfYTVkeEE2Uzd2bktNWjVVQWZ6anMtQzRQMThqOExHTkZmYzJUd0JxOFo0YlFSajFzR0Fya1psVEhvbE9BV0NzQ3ZSV09wVzVBdVRlT1BCWUlkdU5LVThqdDZtWVByU0ZhOG5TQUFaM2J4M0tfNHY2bGlVRHZ4bTBxbklSTUMzUW5nRl9Lcjh3?oc=5,Semtech Falls as Chip-Sector Weakness Appears to Outweigh Recent Strong Results Quiver Quantitative,"""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-08-13T20:18:09+00:00,7,"['AI / tech risk', 'market selling']",Stocktwits,Nvidia In Correction Territory? Investors Parse Fresh Risks From Chinese Rival - Stocktwits,https://news.google.com/rss/articles/CBMi4gFBVV95cUxQSnVqQ2ZlZm56Q2Z0QmxkeXlGMmtHS1dpV3pDZjdLYWxUMU5MaFU5R1BHQWYzS21ObDJBWUpvQXl6eTZ0ZHIyY2FMTDZ3dHlQWFQxcWF0MlVsOWw0cjc5V0F3ZDhOcVZaejU4VWNsaHZzYUFlMHdoTFA0MFRIb01Qb3RvUzVxc0duc1NjX2tBZ0dBUndFZzdPb0RMT3ZYanNZd25KazhGY1JkRm9DbENEQ0RkNU1rYnVoQ1BmclBsVnlKbjNoQVlIeUI0bzVBTGZVU1phYmJaRzdVTHlJYkhJbmxn?oc=5,Nvidia In Correction Territory? Investors Parse Fresh Risks From Chinese Rival Stocktwits,"""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-08-13T15:40:20+00:00,7,"['AI / tech risk', 'market selling']",CoinMarketCap,"Bitcoin, Ethereum Price Hit New 2026 Lows as Big Tech, AI Sell-Off - CoinMarketCap",https://news.google.com/rss/articles/CBMijAFBVV95cUxPYVN3d2pxZWhLTk1SYkhvQlFpVVVsVkgwWFNxMHBzVlBlS1hhQ2RRd2FvR0dxeE9zY2trZE8zOF9JZnpQcV84YVNmOENyTTQ0aDhTejFueDQ1Y3cyTENvZmxjTDBlM040UDZ3a1dfTFVrdVlrWDczTWFBWUdiUzJIVnFjdS00Ykkzc3Y0Vg?oc=5,"Bitcoin, Ethereum Price Hit New 2026 Lows as Big Tech, AI Sell-Off CoinMarketCap","""(AI OR ""artificial intelligence"" OR Nvidia OR semiconductor OR technology) (selloff OR ""market fall"" OR ""stocks fall"" OR correction) when:1d"" - Google News"
2026-08-13T15:01:36+00:00,7,"['market selling', 'India market']",INDIA New England News,Nifty Falls for Third Straight Session as Metal Stocks Weigh on Market - INDIA New England News,https://news.google.com/rss/articles/CBMioAFBVV95cUxQZTNMY2puc19SaWxiWktZeG9UZUNLT3pUX1ZvR2FqRTFIUmlZeXJVZkxjVFJTR0ljNFNzZDQ3XzhvN05vSlVjTDd4VUtJZ3B4eEs1NzcxcDhHMm5sQzVVcTBQVVE0SWhQS2JHTVl3SEFYUE13TnBrc3JZZVAzNmRXX05xTkpGanZoTEFWQXBDUjNQUjRYNllpNEJhbGZLbXVf?oc=5,Nifty Falls for Third Straight Session as Metal Stocks Weigh on Market INDIA New England News,"""(Nifty OR Sensex OR ""Indian shares"" OR midcap OR smallcap) (falls OR selloff OR correction OR ""risk off"") when:1d"" - Google News"
